File Name,Object,Object_Index,Label,Probability
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,bison,0.495636
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,"wild boar, boar, Sus scrofa",0.137098
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,"hog, pig, grunter, squealer, Sus scrofa",0.0628543
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,ox,0.0356754
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.0347125
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,schipperke,0.0237055
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,curly-coated retriever,0.0229893
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,flat-coated retriever,0.0220089
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.015329
./nom_ref_imgs/resize_by_larger_dim/bison_scaled.jpg,bison,56,"ram, tup",0.0149937
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"dining table, board",0.453987
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,desk,0.273851
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"pool table, billiard table, snooker table",0.140258
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"bathtub, bathing tub, bath, tub",0.0162524
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,paper towel,0.0148178
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"studio couch, day bed",0.00947034
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"parallel bars, bars",0.00942896
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"grand piano, grand",0.00715686
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,"tub, vat",0.00695274
./nom_ref_imgs/resize_by_larger_dim/diningTable_scaled.jpg,diningtable,13,park bench,0.00565336
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"racer, race car, racing car",0.118644
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,tractor,0.11599
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,barbell,0.095801
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.0892552
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"garbage truck, dustcart",0.056749
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,forklift,0.0566265
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"tow truck, tow car, wrecker",0.0535706
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,dumbbell,0.0422718
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"plow, plough",0.0402597
./nom_ref_imgs/resize_by_larger_dim/firetruck_scaled.jpg,firetruck,64,"harvester, reaper",0.0282572
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,pinwheel,0.406887
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,spindle,0.1675
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,triceratops,0.0414562
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,poncho,0.04081
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,hair slide,0.0387249
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,"swab, swob, mop",0.036547
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,"quill, quill pen",0.0325712
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,agama,0.031382
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,"feather boa, boa",0.0214083
./nom_ref_imgs/resize_by_larger_dim/goldFish_scaled.jpg,goldfish,6,knot,0.0198448
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,hummingbird,0.917083
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,jay,0.036421
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.0278141
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,bee eater,0.00933119
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,"European gallinule, Porphyrio porphyrio",0.00429127
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,jacamar,0.00185857
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,magpie,0.000972419
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,bulbul,0.000672433
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,macaw,0.00045164
./nom_ref_imgs/resize_by_larger_dim/hummingBird_scaled.jpg,hummingbird,31,coucal,0.000360862
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,velvet,0.342101
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,gown,0.297754
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,overskirt,0.181048
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,"hoopskirt, crinoline",0.0711651
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,sarong,0.0394408
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,apron,0.0322146
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,abaya,0.0102808
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,trench coat,0.003907
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,bulletproof vest,0.00353316
./nom_ref_imgs/resize_by_larger_dim/dress_scaled.jpg,dress,37,stole,0.0034757
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,"bonnet, poke bonnet",0.150295
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,"hook, claw",0.0916208
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,poncho,0.0611543
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,wig,0.0599252
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.0574261
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,pinwheel,0.0555085
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,mask,0.0423908
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,"feather boa, boa",0.0377089
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,umbrella,0.0229723
./nom_ref_imgs/resize_by_larger_dim/rose_scaled.jpg,rose,17,"quill, quill pen",0.0216222
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,"plow, plough",0.511157
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,stretcher,0.173564
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,"assault rifle, assault gun",0.0805328
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,"pool table, billiard table, snooker table",0.0256736
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,power drill,0.0211315
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,rifle,0.0174241
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,pinwheel,0.0154433
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,hair slide,0.0127176
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,desk,0.00875228
./nom_ref_imgs/resize_by_larger_dim/picnicTable_scaled.jpg,picnictable,2,bow,0.00851346
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,maraca,0.128851
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,"quill, quill pen",0.0686852
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,"pick, plectrum, plectron",0.0509707
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,hair slide,0.0392508
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,spatula,0.0288159
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,screwdriver,0.0286632
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.0226405
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,spindle,0.022406
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,paintbrush,0.0207591
./nom_ref_imgs/resize_by_larger_dim/tulip_scaled.jpg,tulip,11,vase,0.0195407
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,"bald eagle, American eagle, Haliaeetus leucocephalus",0.947507
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,kite,0.0377407
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,vulture,0.0121082
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,hornbill,0.000624339
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,"African grey, African gray, Psittacus erithacus",0.000543804
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,black grouse,0.000204097
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,quail,0.000170522
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,"ruffed grouse, partridge, Bonasa umbellus",0.000158173
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,hen,0.000117469
./nom_ref_imgs/resize_by_larger_dim/eagle_scaled.jpg,eagle,9,cock,0.000109891
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,"American lobster, Northern lobster, Maine lobster, Homarus americanus",0.37192
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,knot,0.268998
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,pinwheel,0.0583109
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,"crayfish, crawfish, crawdad, crawdaddy",0.0563442
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,scorpion,0.0561561
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,"bow tie, bow-tie, bowtie",0.020175
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,macaw,0.0138976
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,stole,0.0104632
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.0101973
./nom_ref_imgs/resize_by_larger_dim/lobster_scaled.jpg,lobster,42,"wool, woolen, woollen",0.00989486
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,"jersey, T-shirt, tee shirt",0.990627
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,sweatshirt,0.00230695
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,maillot,0.00121756
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,abaya,0.000862916
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,poncho,0.000792729
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,vestment,0.000675986
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,velvet,0.000584781
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,cardigan,0.000483569
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,"suit, suit of clothes",0.000422695
./nom_ref_imgs/resize_by_larger_dim/tShirt_scaled.jpg,tshirt,34,"wool, woolen, woollen",0.00035636
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,badger,0.273573
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.239967
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,mink,0.0874636
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,"brown bear, bruin, Ursus arctos",0.0787331
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,"polecat, fitch, foulmart, foumart, Mustela putorius",0.0578229
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,otter,0.0570154
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,beaver,0.0532468
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,weasel,0.0209918
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.0175776
./nom_ref_imgs/resize_by_larger_dim/grizzlyBear_scaled.jpg,grizzlybear,3,"black-footed ferret, ferret, Mustela nigripes",0.0172374
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,hair slide,0.736256
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,"rubber eraser, rubber, pencil eraser",0.199462
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,matchstick,0.0189396
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,"pick, plectrum, plectron",0.0112355
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,whistle,0.00876998
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,"wool, woolen, woollen",0.00454222
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,abacus,0.00321152
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,necklace,0.0026493
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,jigsaw puzzle,0.00230308
./nom_ref_imgs/resize_by_larger_dim/jellyBeans_scaled.jpg,jellybeans,10,safety pin,0.00195653
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,"rubber eraser, rubber, pencil eraser",0.491195
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,hair slide,0.235753
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,"pick, plectrum, plectron",0.0891283
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,joystick,0.0309094
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,thimble,0.0266581
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,pill bottle,0.0253318
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,necklace,0.0190188
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,bottlecap,0.0133131
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,matchstick,0.00911183
./nom_ref_imgs/resize_by_larger_dim/skittles_scaled.jpg,skittles,32,whistle,0.00617632
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,pinwheel,0.966832
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,hair slide,0.00788839
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,wall clock,0.00487705
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,street sign,0.00297345
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.00122183
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,screwdriver,0.00121364
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,screw,0.00111393
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,"can opener, tin opener",0.00107255
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,"corkscrew, bottle screw",0.000871214
./nom_ref_imgs/resize_by_larger_dim/lily_scaled.jpg,lily,76,"rubber eraser, rubber, pencil eraser",0.000742365
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,hair slide,0.248205
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,"rubber eraser, rubber, pencil eraser",0.167293
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,"pick, plectrum, plectron",0.146023
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,pinwheel,0.0690756
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,pencil sharpener,0.052347
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,whistle,0.0520533
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,"candle, taper, wax light",0.0384747
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,knot,0.0285289
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,"pot, flowerpot",0.0236085
./nom_ref_imgs/resize_by_larger_dim/gummyBears_scaled.jpg,gummybears,8,"clog, geta, patten, sabot",0.0222615
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,fur coat,0.741565
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,kimono,0.120105
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,"pajama, pyjama, pj's, jammies",0.0478524
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,military uniform,0.0284734
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,vestment,0.0213481
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,stole,0.0162818
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,velvet,0.0082532
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,trench coat,0.00463151
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,poncho,0.00228887
./nom_ref_imgs/resize_by_larger_dim/hawaiiShirt_scaled.jpg,hawaiishirt,18,cuirass,0.00218168
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,hare,0.836499
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,"wood rabbit, cottontail, cottontail rabbit",0.156037
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,"Angora, Angora rabbit",0.00738606
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,hamster,4.20534e-05
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,broccoli,1.01671e-05
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,"fox squirrel, eastern fox squirrel, Sciurus niger",3.17892e-06
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",2.90164e-06
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,"wallaby, brush kangaroo",2.78317e-06
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,Egyptian cat,2.3989e-06
./nom_ref_imgs/resize_by_larger_dim/rabbit_scaled.jpg,rabbit,60,quail,1.89837e-06
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"motor scooter, scooter",0.551322
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,moped,0.386516
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"tricycle, trike, velocipede",0.0228093
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,crash helmet,0.0155196
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"bicycle-built-for-two, tandem bicycle, tandem",0.0151164
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"hook, claw",0.00131731
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"mountain bike, all-terrain bike, off-roader",0.000885409
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"disk brake, disc brake",0.000482143
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,"unicycle, monocycle",0.000443627
./nom_ref_imgs/resize_by_larger_dim/motorcycle_scaled.jpg,motorcycle,47,hair slide,0.000441677
./nom_ref_imgs/resize_by_larger_dim/catfish_scaled.jpg,catfish,28,"spotted salamander, Ambystoma maculatum",0.198925
./nom_ref_imgs/resize_by_larger_dim/catfish_scaled.jpg,catfish,28,slug,0.148227
./nom_ref_imgs/resize_by_larger_dim/catfish_scaled.jpg,catfish,28,weevil,0.11926
./nom_ref_imgs/resize_by_larger_dim/catfish_scaled.jpg,catfish,28,"common newt, Triturus vulgaris",0.110141
